0	0.006217161
1	0.006005312
2	0.005952638
3	0.006259051
4	0.007578084
5	0.010783232
6	0.014944535
7	0.014927902
8	0.014362521
9	0.014740902
10	0.01566209
11	0.016623547
12	0.016748988
13	0.017087637
14	0.018054039
15	0.018560826
16	0.018696314
17	0.01556068
18	0.013019875
19	0.011391585
20	0.010109102
21	0.008915411
22	0.00786891
23	0.006461951
24      0.006461951
